                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    131,                 1.1893,                 0.8065,                 1.0313,                0.63176,                0.58863,                0.59944,                0.37606,                 1.3409,                 0.9401,                 1.1912,               0.003565,               0.003565,               0.003565
                    132,                 1.1952,                0.81364,                 1.0427,                0.64045,                0.58666,                0.60094,                0.37582,                  1.341,                0.93892,                 1.1912,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.1727,                0.79844,                 1.0358,                0.64419,                0.58643,                0.59856,                0.37478,                 1.3397,                0.93625,                  1.192,               0.003466,               0.003466,               0.003466
                    134,                 1.1601,                0.79978,                 1.0348,                0.62418,                0.60087,                0.59889,                 0.3754,                 1.3393,                0.93632,                 1.1923,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.1822,                0.81081,                 1.0447,                0.61078,                0.60595,                0.60154,                0.37727,                 1.3392,                0.93593,                 1.1925,               0.003367,               0.003367,               0.003367
                    136,                 1.1632,                0.80302,                 1.0361,                0.62322,                0.60091,                0.60142,                 0.3769,                   1.34,                0.93564,                 1.1927,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.1622,                0.79959,                 1.0366,                0.62892,                0.60716,                0.60268,                0.37692,                 1.3394,                0.93761,                 1.1925,               0.003268,               0.003268,               0.003268
                    138,                 1.1692,                0.80375,                 1.0328,                0.62482,                0.60654,                0.60171,                0.37666,                 1.3389,                0.93742,                 1.1925,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.1691,                 0.7964,                 1.0315,                0.62036,                 0.6102,                0.60919,                0.37736,                 1.3405,                0.94058,                 1.1932,               0.003169,               0.003169,               0.003169
                    140,                 1.1528,                0.79107,                 1.0356,                0.62806,                0.60852,                0.61123,                0.37684,                 1.3417,                0.94085,                  1.193,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.1688,                0.78606,                 1.0308,                 0.6194,                0.60755,                0.61062,                0.37776,                 1.3419,                0.94257,                 1.1933,                0.00307,                0.00307,                0.00307
                    142,                 1.1622,                0.79292,                 1.0378,                0.62021,                0.61027,                0.60117,                0.37423,                 1.3409,                0.94135,                  1.192,              0.0030205,              0.0030205,              0.0030205
