                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                 1.0717,                0.58059,                  1.098,                0.94846,                0.78836,                0.85538,                0.57815,                 1.1187,                 0.5993,                 1.1883,               0.004555,               0.004555,               0.004555
                    112,                 1.0398,                 0.5626,                 1.0693,                0.87752,                0.84823,                 0.8594,                0.59219,                  1.087,                0.57835,                 1.1853,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.0463,                0.55631,                 1.0673,                0.87667,                0.83259,                0.88967,                0.61038,                 1.0819,                0.57126,                 1.1779,               0.004456,               0.004456,               0.004456
                    114,                 1.0629,                0.55994,                   1.08,                0.89897,                0.78548,                0.86598,                0.58475,                 1.1034,                0.57543,                 1.1933,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.0533,                 0.5606,                 1.0727,                0.80739,                0.85791,                0.87412,                0.57567,                  1.104,                0.56748,                 1.1885,               0.004357,               0.004357,               0.004357
                    116,                 1.0676,                0.56273,                 1.0814,                 0.9058,                0.83772,                0.90741,                0.59509,                 1.1081,                0.57125,                 1.1894,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.0368,                0.54958,                 1.0827,                0.87887,                 0.8433,                 0.8977,                0.57482,                 1.0887,                0.58415,                 1.1809,               0.004258,               0.004258,               0.004258
                    118,                 1.0446,                0.54753,                 1.0695,                0.93805,                0.82353,                0.90607,                 0.6071,                 1.1239,                0.57826,                 1.2031,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.0475,                0.55036,                 1.0621,                0.90586,                0.80165,                 0.9001,                0.59692,                 1.0776,                0.55442,                 1.1601,               0.004159,               0.004159,               0.004159
                    120,                 1.0327,                0.54581,                 1.0718,                0.81476,                0.85588,                0.84846,                0.57498,                 1.0757,                0.54096,                 1.1689,              0.0041095,              0.0041095,              0.0041095
                    121,                  1.015,                0.53688,                 1.0631,                0.88015,                0.89254,                0.92492,                 0.5936,                 1.0792,                0.53781,                 1.1758,                0.00406,                0.00406,                0.00406
                    122,                   1.04,                0.54596,                 1.0637,                0.86469,                0.83273,                0.85454,                0.56467,                 1.0768,                0.56608,                 1.1614,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.0467,                 0.5501,                 1.0643,                0.91297,                  0.807,                0.84766,                0.57968,                 1.1023,                0.58452,                 1.1929,               0.003961,               0.003961,               0.003961
                    124,                 1.0473,                0.55471,                 1.0719,                0.91196,                0.85156,                0.87792,                0.58928,                  1.088,                0.56267,                  1.177,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.0411,                0.53926,                 1.0628,                0.93195,                 0.8462,                0.90131,                0.60702,                 1.0896,                0.56579,                 1.1807,               0.003862,               0.003862,               0.003862
                    126,                 1.0524,                0.55465,                 1.0689,                0.87561,                0.84965,                0.88842,                0.58322,                 1.1002,                 0.5759,                 1.1853,              0.0038125,              0.0038125,              0.0038125
                    127,                  1.041,                 0.5469,                 1.0575,                0.88662,                0.86008,                 0.8994,                0.60688,                 1.0493,                0.53011,                 1.1529,               0.003763,               0.003763,               0.003763
                    128,                 1.0466,                0.53876,                 1.0556,                0.93043,                0.82399,                0.87721,                0.60006,                 1.0754,                0.56117,                 1.1562,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.0412,                0.54729,                 1.0786,                0.82926,                0.79346,                0.82036,                0.57271,                 1.0857,                0.57524,                 1.1741,               0.003664,               0.003664,               0.003664
                    130,                 1.0322,                0.53825,                 1.0694,                0.86551,                0.85723,                0.86087,                0.58031,                 1.0581,                0.55966,                 1.1692,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.0219,                0.53407,                 1.0588,                0.85742,                0.80976,                0.85045,                0.57327,                 1.0639,                0.54446,                 1.1534,               0.003565,               0.003565,               0.003565
                    132,                   1.01,                0.53554,                 1.0678,                 0.9415,                0.77801,                0.87651,                 0.5882,                 1.0586,                0.53249,                 1.1521,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.0222,                 0.5384,                 1.0612,                0.88731,                0.86668,                0.87004,                0.59346,                 1.0911,                0.55191,                 1.1669,               0.003466,               0.003466,               0.003466
                    134,                 1.0189,                0.52953,                 1.0613,                0.83152,                0.86596,                0.86551,                0.59937,                 1.0958,                0.56204,                  1.169,              0.0034165,              0.0034165,              0.0034165
                    135,                  1.019,                0.53543,                 1.0593,                0.87506,                0.80875,                0.84775,                0.57898,                 1.0807,                0.56237,                 1.1709,               0.003367,               0.003367,               0.003367
                    136,                 1.0144,                0.54145,                 1.0529,                0.86369,                0.82523,                0.84842,                0.58861,                 1.0842,                0.54795,                 1.1707,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.0148,                0.53655,                 1.0483,                0.84927,                0.75629,                0.80113,                0.55749,                 1.0854,                0.56363,                 1.1715,               0.003268,               0.003268,               0.003268
                    138,                  1.022,                0.53645,                 1.0575,                 0.8323,                0.78955,                0.83188,                0.58905,                 1.0601,                0.54539,                 1.1547,              0.0032185,              0.0032185,              0.0032185
                    139,                0.98947,                0.52368,                 1.0577,                0.94216,                0.81745,                0.87574,                0.60984,                 1.0771,                0.54297,                  1.156,               0.003169,               0.003169,               0.003169
                    140,                 1.0155,                0.52684,                  1.045,                 0.8632,                0.81245,                 0.8415,                0.57698,                 1.0679,                0.54239,                 1.1492,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.0299,                0.53857,                 1.0746,                0.89571,                0.84409,                0.90217,                0.59937,                 1.0738,                0.52661,                 1.1622,                0.00307,                0.00307,                0.00307
                    142,                 1.0042,                0.52389,                 1.0496,                0.83224,                0.85076,                0.86537,                0.58578,                 1.0877,                0.53542,                 1.1668,              0.0030205,              0.0030205,              0.0030205
                    143,                0.99485,                0.52053,                 1.0536,                0.81588,                0.79336,                0.83681,                0.58616,                 1.0602,                0.53294,                 1.1586,               0.002971,               0.002971,               0.002971
                    144,                 1.0161,                 0.5355,                 1.0502,                0.87966,                0.84166,                0.85863,                0.58072,                 1.0704,                0.54265,                  1.167,              0.0029215,              0.0029215,              0.0029215
                    145,                0.99524,                0.51636,                 1.0415,                0.92662,                 0.8028,                0.86832,                0.60338,                 1.0571,                0.52683,                 1.1613,               0.002872,               0.002872,               0.002872
                    146,                  1.011,                0.53008,                 1.0514,                0.94627,                0.74398,                0.83328,                0.59843,                 1.0624,                0.53501,                 1.1561,              0.0028225,              0.0028225,              0.0028225
                    147,                 0.9959,                0.52031,                 1.0508,                0.90395,                0.81357,                0.86335,                0.60232,                 1.0478,                0.53078,                 1.1493,               0.002773,               0.002773,               0.002773
